,index,archive_date,market_open,market_high,market_low,market_close,market_volume,market_ticker,macro_open,macro_high,macro_low,macro_close,indicators_rsi,indicators_sma,indicators_ema,Unnamed: 0,financial_share,fin_pos_share_count,fin_neg_share_count,fin_neu_share_count,fin_pos_share,fin_neg_share,fin_neu_share
380,151,19.12.2025,71.85,72.485,71.84,72.02,5581282.0,SHEL,0.853,0.8545,0.8519,0.8539,50.0822,116.4904,116.271,102.0,0.2193396226415094,0.5053763440860215,0.3440860215053763,0.1505376344086021,0.5089932371641015,0.3634701954253405,0.1275365674105579
381,150,19.12.2025,116.75,117.57,115.955,116.69,45412814.0,XOM,0.853,0.8545,0.8519,0.8539,50.0822,116.4904,116.271,102.0,0.2193396226415094,0.5053763440860215,0.3440860215053763,0.1505376344086021,0.5089932371641015,0.3634701954253405,0.1275365674105579
382,155,19.12.2025,67.74,68.2,67.435,68.03,4003656.0,USO,0.853,0.8545,0.8519,0.8539,50.0822,116.4904,116.271,102.0,0.2193396226415094,0.5053763440860215,0.3440860215053763,0.1505376344086021,0.5089932371641015,0.3634701954253405,0.1275365674105579
383,154,19.12.2025,147.96,149.01,147.185,147.75,21701435.0,CVX,0.853,0.8545,0.8519,0.8539,50.0822,116.4904,116.271,102.0,0.2193396226415094,0.5053763440860215,0.3440860215053763,0.1505376344086021,0.5089932371641015,0.3634701954253405,0.1275365674105579
384,264,20.01.2026,35.28,35.495,35.025,35.15,6203396.0,BP,0.8587,0.8596,0.8496,0.8529,67.9779,123.9095,124.6521,103.0,0.2163355408388521,0.4183673469387755,0.4183673469387755,0.1632653061224489,0.4051917078285796,0.4368721029021051,0.1579361892693153
385,265,20.01.2026,166.705,167.65,165.15,165.3,10930266.0,CVX,0.8587,0.8596,0.8496,0.8529,67.9779,123.9095,124.6521,103.0,0.2163355408388521,0.4183673469387755,0.4183673469387755,0.1632653061224489,0.4051917078285796,0.4368721029021051,0.1579361892693153
386,269,20.01.2026,131.51,131.94,130.07,130.46,16173207.0,XOM,0.8587,0.8596,0.8496,0.8529,67.9779,123.9095,124.6521,103.0,0.2163355408388521,0.4183673469387755,0.4183673469387755,0.1632653061224489,0.4051917078285796,0.4368721029021051,0.1579361892693153
387,267,20.01.2026,73.58,73.835,73.015,73.11,4662351.0,SHEL,0.8587,0.8596,0.8496,0.8529,67.9779,123.9095,124.6521,103.0,0.2163355408388521,0.4183673469387755,0.4183673469387755,0.1632653061224489,0.4051917078285796,0.4368721029021051,0.1579361892693153
388,268,20.01.2026,72.8,73.125,71.71,71.86,7543244.0,USO,0.8587,0.8596,0.8496,0.8529,67.9779,123.9095,124.6521,103.0,0.2163355408388521,0.4183673469387755,0.4183673469387755,0.1632653061224489,0.4051917078285796,0.4368721029021051,0.1579361892693153
389,266,20.01.2026,48.09,48.31,47.5,47.6,49477357.0,XLE,0.8587,0.8596,0.8496,0.8529,67.9779,123.9095,124.6521,103.0,0.2163355408388521,0.4183673469387755,0.4183673469387755,0.1632653061224489,0.4051917078285796,0.4368721029021051,0.1579361892693153
390,401,20.02.2026,55.0,55.285,54.51,54.88,50833496.0,XLE,0.8493,0.8515,0.8467,0.8487,59.9281,147.7598,146.5794,104.0,0.2123655913978494,0.3670886075949367,0.430379746835443,0.2025316455696202,0.3669815093576536,0.4472041412723193,0.185814349370027
391,399,20.02.2026,38.12,38.245,37.75,38.18,7349135.0,BP,0.8493,0.8515,0.8467,0.8487,59.9281,147.7598,146.5794,104.0,0.2123655913978494,0.3670886075949367,0.430379746835443,0.2025316455696202,0.3669815093576536,0.4472041412723193,0.185814349370027
392,398,20.02.2026,79.36,79.945,79.06,79.78,5506284.0,SHEL,0.8493,0.8515,0.8467,0.8487,59.9281,147.7598,146.5794,104.0,0.2123655913978494,0.3670886075949367,0.430379746835443,0.2025316455696202,0.3669815093576536,0.4472041412723193,0.185814349370027
393,396,20.02.2026,150.49,150.8055,146.46,147.28,25908581.0,XOM,0.8493,0.8515,0.8467,0.8487,59.9281,147.7598,146.5794,104.0,0.2123655913978494,0.3670886075949367,0.430379746835443,0.2025316455696202,0.3669815093576536,0.4472041412723193,0.185814349370027
394,400,20.02.2026,184.59,184.89,182.32,183.93,9566208.0,CVX,0.8493,0.8515,0.8467,0.8487,59.9281,147.7598,146.5794,104.0,0.2123655913978494,0.3670886075949367,0.430379746835443,0.2025316455696202,0.3669815093576536,0.4472041412723193,0.185814349370027
395,397,20.02.2026,80.54,81.24,80.17,80.85,9427292.0,USO,0.8493,0.8515,0.8467,0.8487,59.9281,147.7598,146.5794,104.0,0.2123655913978494,0.3670886075949367,0.430379746835443,0.2025316455696202,0.3669815093576536,0.4472041412723193,0.185814349370027
396,517,20.03.2026,201.4,205.08,201.0,201.73,35849471.0,CVX,0.8628,0.8676,0.8622,0.8642,67.9591,153.92,154.8946,105.0,0.1870503597122302,0.282051282051282,0.5897435897435898,0.1282051282051282,0.2747030514114633,0.6088409312284927,0.1164560173600439
397,519,20.03.2026,118.96,123.02,118.33,121.43,49738866.0,USO,0.8628,0.8676,0.8622,0.8642,67.9591,153.92,154.8946,105.0,0.1870503597122302,0.282051282051282,0.5897435897435898,0.1282051282051282,0.2747030514114633,0.6088409312284927,0.1164560173600439
398,520,20.03.2026,159.35,162.44,159.1,159.67,53942142.0,XOM,0.8628,0.8676,0.8622,0.8642,67.9591,153.92,154.8946,105.0,0.1870503597122302,0.282051282051282,0.5897435897435898,0.1282051282051282,0.2747030514114633,0.6088409312284927,0.1164560173600439
399,521,20.03.2026,45.35,45.69,44.655,44.78,28134370.0,BP,0.8628,0.8676,0.8622,0.8642,67.9591,153.92,154.8946,105.0,0.1870503597122302,0.282051282051282,0.5897435897435898,0.1282051282051282,0.2747030514114633,0.6088409312284927,0.1164560173600439
400,516,20.03.2026,59.555,60.32,59.28,59.31,73003414.0,XLE,0.8628,0.8676,0.8622,0.8642,67.9591,153.92,154.8946,105.0,0.1870503597122302,0.282051282051282,0.5897435897435898,0.1282051282051282,0.2747030514114633,0.6088409312284927,0.1164560173600439
401,518,20.03.2026,91.27,92.27,90.18,90.44,11218066.0,SHEL,0.8628,0.8676,0.8622,0.8642,67.9591,153.92,154.8946,105.0,0.1870503597122302,0.282051282051282,0.5897435897435898,0.1282051282051282,0.2747030514114633,0.6088409312284927,0.1164560173600439
402,30,20.11.2025,73.99,74.61,73.21,73.21,4992140.0,SHEL,,,,,55.4259,115.6063,115.9075,106.0,0.211864406779661,0.47,0.4,0.13,0.4788376014078082,0.4046499374932052,0.1165124610989865
403,35,20.11.2025,90.34,91.565,88.79,88.86,20815023.0,XLE,,,,,55.4259,115.6063,115.9075,106.0,0.211864406779661,0.47,0.4,0.13,0.4788376014078082,0.4046499374932052,0.1165124610989865
404,34,20.11.2025,152.54,153.035,150.045,150.31,7623448.0,CVX,,,,,55.4259,115.6063,115.9075,106.0,0.211864406779661,0.47,0.4,0.13,0.4788376014078082,0.4046499374932052,0.1165124610989865
405,33,20.11.2025,117.98,119.005,116.74,117.02,14401011.0,XOM,,,,,55.4259,115.6063,115.9075,106.0,0.211864406779661,0.47,0.4,0.13,0.4788376014078082,0.4046499374932052,0.1165124610989865
406,32,20.11.2025,36.05,36.405,35.63,35.72,7073554.0,BP,,,,,55.4259,115.6063,115.9075,106.0,0.211864406779661,0.47,0.4,0.13,0.4788376014078082,0.4046499374932052,0.1165124610989865
407,31,20.11.2025,71.27,71.791,70.02,70.15,5542189.0,USO,,,,,55.4259,115.6063,115.9075,106.0,0.211864406779661,0.47,0.4,0.13,0.4788376014078082,0.4046499374932052,0.1165124610989865
408,273,21.01.2026,73.375,74.34,73.3,73.81,5552592.0,SHEL,0.853,0.8564,0.8515,0.8558,72.1145,124.8048,125.7249,108.0,0.2233201581027667,0.4247787610619469,0.3716814159292035,0.2035398230088495,0.4424668091905074,0.3957208472270554,0.161812343582437
409,272,21.01.2026,72.84,73.46,72.6,73.34,4291322.0,USO,0.853,0.8564,0.8515,0.8558,72.1145,124.8048,125.7249,108.0,0.2233201581027667,0.4247787610619469,0.3716814159292035,0.2035398230088495,0.4424668091905074,0.3957208472270554,0.161812343582437
410,271,21.01.2026,35.63,36.1,35.585,35.92,9110489.0,BP,0.853,0.8564,0.8515,0.8558,72.1145,124.8048,125.7249,108.0,0.2233201581027667,0.4247787610619469,0.3716814159292035,0.2035398230088495,0.4424668091905074,0.3957208472270554,0.161812343582437
411,275,21.01.2026,131.91,133.725,131.91,133.61,18879887.0,XOM,0.853,0.8564,0.8515,0.8558,72.1145,124.8048,125.7249,108.0,0.2233201581027667,0.4247787610619469,0.3716814159292035,0.2035398230088495,0.4424668091905074,0.3957208472270554,0.161812343582437
412,274,21.01.2026,167.0,168.475,166.06,166.73,10918539.0,CVX,0.853,0.8564,0.8515,0.8558,72.1145,124.8048,125.7249,108.0,0.2233201581027667,0.4247787610619469,0.3716814159292035,0.2035398230088495,0.4424668091905074,0.3957208472270554,0.161812343582437
413,270,21.01.2026,48.29,49.05,48.29,48.75,58996037.0,XLE,0.853,0.8564,0.8515,0.8558,72.1145,124.8048,125.7249,108.0,0.2233201581027667,0.4247787610619469,0.3716814159292035,0.2035398230088495,0.4424668091905074,0.3957208472270554,0.161812343582437
414,41,21.11.2025,89.01,89.81,88.07,89.42,19658610.0,XLE,0.8673,0.8702,0.8654,0.8685,55.6071,115.9109,115.9573,111.0,0.2197802197802197,0.33,0.47,0.2,0.3184678953638581,0.4960566967146561,0.1854754079214857
415,37,21.11.2025,35.53,36.11,35.395,35.98,8785353.0,BP,0.8673,0.8702,0.8654,0.8685,55.6071,115.9109,115.9573,111.0,0.2197802197802197,0.33,0.47,0.2,0.3184678953638581,0.4960566967146561,0.1854754079214857
416,39,21.11.2025,73.02,73.45,72.7,73.27,4574428.0,SHEL,0.8673,0.8702,0.8654,0.8685,55.6071,115.9109,115.9573,111.0,0.2197802197802197,0.33,0.47,0.2,0.3184678953638581,0.4960566967146561,0.1854754079214857
417,40,21.11.2025,150.435,151.01,148.75,149.98,9248445.0,CVX,0.8673,0.8702,0.8654,0.8685,55.6071,115.9109,115.9573,111.0,0.2197802197802197,0.33,0.47,0.2,0.3184678953638581,0.4960566967146561,0.1854754079214857
418,38,21.11.2025,116.99,117.38,115.65,117.08,15667596.0,XOM,0.8673,0.8702,0.8654,0.8685,55.6071,115.9109,115.9573,111.0,0.2197802197802197,0.33,0.47,0.2,0.3184678953638581,0.4960566967146561,0.1854754079214857
419,36,21.11.2025,69.27,69.53,68.58,69.3,7120456.0,USO,0.8673,0.8702,0.8654,0.8685,55.6071,115.9109,115.9573,111.0,0.2197802197802197,0.33,0.47,0.2,0.3184678953638581,0.4960566967146561,0.1854754079214857
420,276,22.01.2026,133.05,134.18,131.85,133.64,16600126.0,XOM,0.8558,0.8568,0.8505,0.8506,72.1514,125.7483,126.6587,113.0,0.2505643340857788,0.5405405405405406,0.3423423423423423,0.1171171171171171,0.5380436326878405,0.3631584110030511,0.0987979563091084
421,281,22.01.2026,166.26,167.56,165.73,166.66,8957383.0,CVX,0.8558,0.8568,0.8505,0.8506,72.1514,125.7483,126.6587,113.0,0.2505643340857788,0.5405405405405406,0.3423423423423423,0.1171171171171171,0.5380436326878405,0.3631584110030511,0.0987979563091084
422,280,22.01.2026,48.62,49.0,48.42,48.91,50869509.0,XLE,0.8558,0.8568,0.8505,0.8506,72.1514,125.7483,126.6587,113.0,0.2505643340857788,0.5405405405405406,0.3423423423423423,0.1171171171171171,0.5380436326878405,0.3631584110030511,0.0987979563091084
423,279,22.01.2026,72.43,72.5,71.27,71.82,4973418.0,USO,0.8558,0.8568,0.8505,0.8506,72.1514,125.7483,126.6587,113.0,0.2505643340857788,0.5405405405405406,0.3423423423423423,0.1171171171171171,0.5380436326878405,0.3631584110030511,0.0987979563091084
424,278,22.01.2026,73.01,73.3,72.26,72.42,5011657.0,SHEL,0.8558,0.8568,0.8505,0.8506,72.1514,125.7483,126.6587,113.0,0.2505643340857788,0.5405405405405406,0.3423423423423423,0.1171171171171171,0.5380436326878405,0.3631584110030511,0.0987979563091084
425,277,22.01.2026,35.39,35.51,35.16,35.43,5331239.0,BP,0.8558,0.8568,0.8505,0.8506,72.1514,125.7483,126.6587,113.0,0.2505643340857788,0.5405405405405406,0.3423423423423423,0.1171171171171171,0.5380436326878405,0.3631584110030511,0.0987979563091084
426,158,22.12.2025,34.23,34.6,34.105,34.14,10095963.0,BP,0.8532,0.8542,0.8496,0.8503,54.4378,116.6869,116.414,117.0,0.2337662337662337,0.5138888888888888,0.2916666666666667,0.1944444444444444,0.530368607266701,0.293054801325293,0.176576591408006
427,159,22.12.2025,69.56,69.85,69.22,69.73,4491465.0,USO,0.8532,0.8542,0.8496,0.8503,54.4378,116.6869,116.414,117.0,0.2337662337662337,0.5138888888888888,0.2916666666666667,0.1944444444444444,0.530368607266701,0.293054801325293,0.176576591408006
428,160,22.12.2025,148.81,150.49,148.695,149.8,8143618.0,CVX,0.8532,0.8542,0.8496,0.8503,54.4378,116.6869,116.414,117.0,0.2337662337662337,0.5138888888888888,0.2916666666666667,0.1944444444444444,0.530368607266701,0.293054801325293,0.176576591408006
429,161,22.12.2025,72.72,73.15,72.58,72.58,3543242.0,SHEL,0.8532,0.8542,0.8496,0.8503,54.4378,116.6869,116.414,117.0,0.2337662337662337,0.5138888888888888,0.2916666666666667,0.1944444444444444,0.530368607266701,0.293054801325293,0.176576591408006
430,157,22.12.2025,44.14,44.485,44.09,44.21,23707420.0,XLE,0.8532,0.8542,0.8496,0.8503,54.4378,116.6869,116.414,117.0,0.2337662337662337,0.5138888888888888,0.2916666666666667,0.1944444444444444,0.530368607266701,0.293054801325293,0.176576591408006
431,156,22.12.2025,117.335,118.46,117.335,118.15,11768611.0,XOM,0.8532,0.8542,0.8496,0.8503,54.4378,116.6869,116.414,117.0,0.2337662337662337,0.5138888888888888,0.2916666666666667,0.1944444444444444,0.530368607266701,0.293054801325293,0.176576591408006
432,282,23.01.2026,135.085,135.98,134.48,134.97,17758214.0,XOM,0.8507,0.8526,0.845,0.8453,73.8061,126.6223,127.6441,118.0,0.2037037037037037,0.4886363636363636,0.3977272727272727,0.1136363636363636,0.4883655243991702,0.4071781719319238,0.1044563036689059
433,283,23.01.2026,36.44,36.705,36.115,36.53,7875513.0,BP,0.8507,0.8526,0.845,0.8453,73.8061,126.6223,127.6441,118.0,0.2037037037037037,0.4886363636363636,0.3977272727272727,0.1136363636363636,0.4883655243991702,0.4071781719319238,0.1044563036689059
434,285,23.01.2026,73.76,74.05,73.38,73.95,5427638.0,USO,0.8507,0.8526,0.845,0.8453,73.8061,126.6223,127.6441,118.0,0.2037037037037037,0.4886363636363636,0.3977272727272727,0.1136363636363636,0.4883655243991702,0.4071781719319238,0.1044563036689059
435,286,23.01.2026,73.89,73.99,73.1875,73.75,6051606.0,SHEL,0.8507,0.8526,0.845,0.8453,73.8061,126.6223,127.6441,118.0,0.2037037037037037,0.4886363636363636,0.3977272727272727,0.1136363636363636,0.4883655243991702,0.4071781719319238,0.1044563036689059
436,287,23.01.2026,49.52,49.89,49.09,49.19,51431167.0,XLE,0.8507,0.8526,0.845,0.8453,73.8061,126.6223,127.6441,118.0,0.2037037037037037,0.4886363636363636,0.3977272727272727,0.1136363636363636,0.4883655243991702,0.4071781719319238,0.1044563036689059
437,284,23.01.2026,167.95,168.44,166.441,166.72,8368686.0,CVX,0.8507,0.8526,0.845,0.8453,73.8061,126.6223,127.6441,118.0,0.2037037037037037,0.4886363636363636,0.3977272727272727,0.1136363636363636,0.4883655243991702,0.4071781719319238,0.1044563036689059
438,402,23.02.2026,148.15,151.27,148.13,150.76,16073091.0,XOM,0.8483,0.8493,0.8447,0.8484,64.0597,148.7101,147.1369,119.0,0.2608695652173913,0.4777777777777778,0.3888888888888889,0.1333333333333333,0.4697072080721782,0.408255594137735,0.1220371977900867
439,404,23.02.2026,81.49,81.92,80.5,80.9,5941178.0,USO,0.8483,0.8493,0.8447,0.8484,64.0597,148.7101,147.1369,119.0,0.2608695652173913,0.4777777777777778,0.3888888888888889,0.1333333333333333,0.4697072080721782,0.408255594137735,0.1220371977900867
440,405,23.02.2026,55.035,55.93,54.865,55.15,44013472.0,XLE,0.8483,0.8493,0.8447,0.8484,64.0597,148.7101,147.1369,119.0,0.2608695652173913,0.4777777777777778,0.3888888888888889,0.1333333333333333,0.4697072080721782,0.408255594137735,0.1220371977900867
441,406,23.02.2026,80.03,80.94,79.725,79.97,4549691.0,SHEL,0.8483,0.8493,0.8447,0.8484,64.0597,148.7101,147.1369,119.0,0.2608695652173913,0.4777777777777778,0.3888888888888889,0.1333333333333333,0.4697072080721782,0.408255594137735,0.1220371977900867
442,407,23.02.2026,38.305,38.82,38.13,38.41,6291407.0,BP,0.8483,0.8493,0.8447,0.8484,64.0597,148.7101,147.1369,119.0,0.2608695652173913,0.4777777777777778,0.3888888888888889,0.1333333333333333,0.4697072080721782,0.408255594137735,0.1220371977900867
443,403,23.02.2026,184.67,186.63,184.05,184.91,7047219.0,CVX,0.8483,0.8493,0.8447,0.8484,64.0597,148.7101,147.1369,119.0,0.2608695652173913,0.4777777777777778,0.3888888888888889,0.1333333333333333,0.4697072080721782,0.408255594137735,0.1220371977900867
444,527,23.03.2026,57.89,59.84,57.66,59.63,71027210.0,XLE,0.8663,0.8707,0.859,0.861,69.8483,154.5843,155.726,120.0,0.2180851063829787,0.2804878048780488,0.5365853658536586,0.1829268292682926,0.2759822049552482,0.5552978207130234,0.1687199743317283
445,523,23.03.2026,113.29,114.45,106.4501,110.56,91139736.0,USO,0.8663,0.8707,0.859,0.861,69.8483,154.5843,155.726,120.0,0.2180851063829787,0.2804878048780488,0.5365853658536586,0.1829268292682926,0.2759822049552482,0.5552978207130234,0.1687199743317283
446,524,23.03.2026,88.65,91.07,88.33,90.71,12971417.0,SHEL,0.8663,0.8707,0.859,0.861,69.8483,154.5843,155.726,120.0,0.2180851063829787,0.2804878048780488,0.5365853658536586,0.1829268292682926,0.2759822049552482,0.5552978207130234,0.1687199743317283
447,525,23.03.2026,43.03,43.96,42.68,43.57,41426836.0,BP,0.8663,0.8707,0.859,0.861,69.8483,154.5843,155.726,120.0,0.2180851063829787,0.2804878048780488,0.5365853658536586,0.1829268292682926,0.2759822049552482,0.5552978207130234,0.1687199743317283
448,526,23.03.2026,198.625,205.36,197.37,205.21,15735739.0,CVX,0.8663,0.8707,0.859,0.861,69.8483,154.5843,155.726,120.0,0.2180851063829787,0.2804878048780488,0.5365853658536586,0.1829268292682926,0.2759822049552482,0.5552978207130234,0.1687199743317283
449,522,23.03.2026,156.115,161.42,155.02,161.13,25021288.0,XOM,0.8663,0.8707,0.859,0.861,69.8483,154.5843,155.726,120.0,0.2180851063829787,0.2804878048780488,0.5365853658536586,0.1829268292682926,0.2759822049552482,0.5552978207130234,0.1687199743317283
450,162,23.12.2025,118.47,120.03,118.32,119.42,12567630.0,XOM,0.8506,0.8506,0.8472,0.8478,57.8805,116.8019,116.7062,122.0,0.2098765432098765,0.5882352941176471,0.2058823529411764,0.2058823529411764,0.6022148569026179,0.2035464007973464,0.1942387423000357
451,163,23.12.2025,34.51,34.64,34.445,34.58,6844205.0,BP,0.8506,0.8506,0.8472,0.8478,57.8805,116.8019,116.7062,122.0,0.2098765432098765,0.5882352941176471,0.2058823529411764,0.2058823529411764,0.6022148569026179,0.2035464007973464,0.1942387423000357
452,165,23.12.2025,69.62,70.36,69.45,70.3,3517335.0,USO,0.8506,0.8506,0.8472,0.8478,57.8805,116.8019,116.7062,122.0,0.2098765432098765,0.5882352941176471,0.2058823529411764,0.2058823529411764,0.6022148569026179,0.2035464007973464,0.1942387423000357
453,166,23.12.2025,72.8,73.12,72.74,73.07,2421211.0,SHEL,0.8506,0.8506,0.8472,0.8478,57.8805,116.8019,116.7062,122.0,0.2098765432098765,0.5882352941176471,0.2058823529411764,0.2058823529411764,0.6022148569026179,0.2035464007973464,0.1942387423000357
454,167,23.12.2025,44.37,44.55,44.22,44.5,19137538.0,XLE,0.8506,0.8506,0.8472,0.8478,57.8805,116.8019,116.7062,122.0,0.2098765432098765,0.5882352941176471,0.2058823529411764,0.2058823529411764,0.6022148569026179,0.2035464007973464,0.1942387423000357
455,164,23.12.2025,150.04,151.08,149.85,150.51,4663665.0,CVX,0.8506,0.8506,0.8472,0.8478,57.8805,116.8019,116.7062,122.0,0.2098765432098765,0.5882352941176471,0.2058823529411764,0.2058823529411764,0.6022148569026179,0.2035464007973464,0.1942387423000357
456,408,24.02.2026,185.285,185.96,183.85,185.34,7451798.0,CVX,0.8484,0.8498,0.8475,0.8493,61.1338,149.1751,147.4199,124.0,0.2438478747203579,0.5321100917431193,0.3853211009174312,0.0825688073394495,0.5466852764851756,0.3860603615656555,0.0672543619491688
457,410,24.02.2026,80.43,80.875,79.95,80.78,5661084.0,SHEL,0.8484,0.8498,0.8475,0.8493,61.1338,149.1751,147.4199,124.0,0.2438478747203579,0.5321100917431193,0.3853211009174312,0.0825688073394495,0.5466852764851756,0.3860603615656555,0.0672543619491688
458,411,24.02.2026,150.42,150.72,148.03,149.26,14185457.0,XOM,0.8484,0.8498,0.8475,0.8493,61.1338,149.1751,147.4199,124.0,0.2438478747203579,0.5321100917431193,0.3853211009174312,0.0825688073394495,0.5466852764851756,0.3860603615656555,0.0672543619491688
459,412,24.02.2026,38.39,38.44,38.045,38.3,7448869.0,BP,0.8484,0.8498,0.8475,0.8493,61.1338,149.1751,147.4199,124.0,0.2438478747203579,0.5321100917431193,0.3853211009174312,0.0825688073394495,0.5466852764851756,0.3860603615656555,0.0672543619491688
460,413,24.02.2026,55.11,55.22,54.4,55.1,42921656.0,XLE,0.8484,0.8498,0.8475,0.8493,61.1338,149.1751,147.4199,124.0,0.2438478747203579,0.5321100917431193,0.3853211009174312,0.0825688073394495,0.5466852764851756,0.3860603615656555,0.0672543619491688
461,409,24.02.2026,81.19,81.22,79.8,80.76,10649529.0,USO,0.8484,0.8498,0.8475,0.8493,61.1338,149.1751,147.4199,124.0,0.2438478747203579,0.5321100917431193,0.3853211009174312,0.0825688073394495,0.5466852764851756,0.3860603615656555,0.0672543619491688
462,528,24.03.2026,161.71,167.48,161.25,165.38,26131824.0,XOM,0.861,0.8652,0.8598,0.8615,74.5522,155.6957,157.0132,125.0,0.2422802850356294,0.3823529411764705,0.4215686274509804,0.196078431372549,0.3855850551859205,0.4417271768057448,0.1726877680083346
463,533,24.03.2026,206.05,209.79,205.81,206.79,16695527.0,CVX,0.861,0.8652,0.8598,0.8615,74.5522,155.6957,157.0132,125.0,0.2422802850356294,0.3823529411764705,0.4215686274509804,0.196078431372549,0.3855850551859205,0.4417271768057448,0.1726877680083346
464,532,24.03.2026,59.8,61.47,59.77,60.84,51207451.0,XLE,0.861,0.8652,0.8598,0.8615,74.5522,155.6957,157.0132,125.0,0.2422802850356294,0.3823529411764705,0.4215686274509804,0.196078431372549,0.3855850551859205,0.4417271768057448,0.1726877680083346
465,531,24.03.2026,91.04,92.54,91.03,91.12,7487700.0,SHEL,0.861,0.8652,0.8598,0.8615,74.5522,155.6957,157.0132,125.0,0.2422802850356294,0.3823529411764705,0.4215686274509804,0.196078431372549,0.3855850551859205,0.4417271768057448,0.1726877680083346
466,530,24.03.2026,115.225,116.35,112.77,114.54,48623814.0,USO,0.861,0.8652,0.8598,0.8615,74.5522,155.6957,157.0132,125.0,0.2422802850356294,0.3823529411764705,0.4215686274509804,0.196078431372549,0.3855850551859205,0.4417271768057448,0.1726877680083346
467,529,24.03.2026,44.03,44.85,43.88,44.79,20145476.0,BP,0.861,0.8652,0.8598,0.8615,74.5522,155.6957,157.0132,125.0,0.2422802850356294,0.3823529411764705,0.4215686274509804,0.196078431372549,0.3855850551859205,0.4417271768057448,0.1726877680083346
468,42,24.11.2025,35.64,35.965,35.42,35.91,6694710.0,BP,0.8685,0.8693,0.8657,0.8679,51.4392,116.11,115.8535,126.0,0.2397959183673469,0.5,0.3723404255319149,0.1276595744680851,0.4926295060625313,0.3827957186067002,0.1245747753307684
469,44,24.11.2025,149.82,150.12,147.74,149.75,14181131.0,CVX,0.8685,0.8693,0.8657,0.8679,51.4392,116.11,115.8535,126.0,0.2397959183673469,0.5,0.3723404255319149,0.1276595744680851,0.4926295060625313,0.3827957186067002,0.1245747753307684
470,45,24.11.2025,117.2,117.2,114.74,115.97,18034923.0,XOM,0.8685,0.8693,0.8657,0.8679,51.4392,116.11,115.8535,126.0,0.2397959183673469,0.5,0.3723404255319149,0.1276595744680851,0.4926295060625313,0.3827957186067002,0.1245747753307684
471,46,24.11.2025,72.84,73.35,72.46,73.23,3535462.0,SHEL,0.8685,0.8693,0.8657,0.8679,51.4392,116.11,115.8535,126.0,0.2397959183673469,0.5,0.3723404255319149,0.1276595744680851,0.4926295060625313,0.3827957186067002,0.1245747753307684
472,47,24.11.2025,69.27,70.59,68.85,70.42,4551343.0,USO,0.8685,0.8693,0.8657,0.8679,51.4392,116.11,115.8535,126.0,0.2397959183673469,0.5,0.3723404255319149,0.1276595744680851,0.4926295060625313,0.3827957186067002,0.1245747753307684
473,43,24.11.2025,89.32,89.45,87.79,89.17,16840899.0,XLE,0.8685,0.8693,0.8657,0.8679,51.4392,116.11,115.8535,126.0,0.2397959183673469,0.5,0.3723404255319149,0.1276595744680851,0.4926295060625313,0.3827957186067002,0.1245747753307684
474,173,24.12.2025,44.415,44.555,44.31,44.37,11293864.0,XLE,0.8479,0.8494,0.8467,0.849,57.1482,116.9494,116.9329,127.0,0.2247706422018348,0.5306122448979592,0.3265306122448979,0.1428571428571428,0.5252686702161684,0.3430633103205694,0.1316680194632622
475,168,24.12.2025,70.47,70.58,69.94,70.2,1596350.0,USO,0.8479,0.8494,0.8467,0.849,57.1482,116.9494,116.9329,127.0,0.2247706422018348,0.5306122448979592,0.3265306122448979,0.1428571428571428,0.5252686702161684,0.3430633103205694,0.1316680194632622
476,169,24.12.2025,119.33,120.05,119.1177,119.22,6137406.0,XOM,0.8479,0.8494,0.8467,0.849,57.1482,116.9494,116.9329,127.0,0.2247706422018348,0.5306122448979592,0.3265306122448979,0.1428571428571428,0.5252686702161684,0.3430633103205694,0.1316680194632622
477,172,24.12.2025,72.97,73.01,72.74,72.84,1021045.0,SHEL,0.8479,0.8494,0.8467,0.849,57.1482,116.9494,116.9329,127.0,0.2247706422018348,0.5306122448979592,0.3265306122448979,0.1428571428571428,0.5252686702161684,0.3430633103205694,0.1316680194632622
478,171,24.12.2025,34.5,34.56,34.26,34.31,3128625.0,BP,0.8479,0.8494,0.8467,0.849,57.1482,116.9494,116.9329,127.0,0.2247706422018348,0.5306122448979592,0.3265306122448979,0.1428571428571428,0.5252686702161684,0.3430633103205694,0.1316680194632622
479,170,24.12.2025,150.38,150.99,150.1,150.5,2227609.0,CVX,0.8479,0.8494,0.8467,0.849,57.1482,116.9494,116.9329,127.0,0.2247706422018348,0.5306122448979592,0.3265306122448979,0.1428571428571428,0.5252686702161684,0.3430633103205694,0.1316680194632622
480,417,25.02.2026,81.3,82.29,80.79,82.28,7073631.0,SHEL,0.8493,0.8495,0.8464,0.8466,60.7355,149.3521,147.6386,129.0,0.316017316017316,0.5136986301369864,0.3698630136986301,0.1164383561643835,0.519767854488586,0.3783826735696585,0.1018494719417555
481,415,25.02.2026,185.84,185.98,182.5101,184.22,9440721.0,CVX,0.8493,0.8495,0.8464,0.8466,60.7355,149.3521,147.6386,129.0,0.316017316017316,0.5136986301369864,0.3698630136986301,0.1164383561643835,0.519767854488586,0.3783826735696585,0.1018494719417555
