,rsi,sma,ema
2015-01-15,39.7284,56.5369,56.2438
2015-01-16,48.8586,56.4445,56.2647
2015-01-20,48.7481,56.3569,56.2804
2015-01-21,51.7992,56.3061,56.3583
2015-01-22,55.46,56.3246,56.5084
2015-01-23,47.7302,56.2389,56.4751
2015-01-26,50.9642,56.3039,56.518
2015-01-27,47.9873,56.3543,56.4883
2015-01-28,38.9197,56.2318,56.215
2015-01-29,37.9668,56.0262,55.9476
2015-01-30,37.5388,55.8193,55.7026
2015-02-02,46.3343,55.7861,55.6686
2015-02-03,54.806,55.8856,55.8595
2015-02-04,52.1813,55.9617,55.9597
2015-02-05,54.8351,56.112,56.1208
2015-02-06,54.2229,56.1593,56.2465
2015-02-09,54.4178,56.2106,56.3603
2015-02-10,52.2233,56.2029,56.4133
2015-02-11,50.5856,56.1328,56.4251
2015-02-12,56.8732,56.229,56.5825
2015-02-13,59.9721,56.3313,56.802
2015-02-17,58.523,56.4552,56.9657
2015-02-18,50.1957,56.6208,56.9379
2015-02-19,44.9005,56.7329,56.7833
2015-02-20,46.75,56.8734,56.6892
2015-02-23,43.7516,56.8778,56.532
2015-02-24,45.4492,56.7825,56.4298
2015-02-25,46.2166,56.7302,56.3563
2015-02-26,42.7947,56.5957,56.2135
2015-02-27,42.4032,56.4638,56.0807
2015-03-02,40.5857,56.307,55.9239
2015-03-03,39.0708,56.156,55.7532
2015-03-04,37.4919,56.0037,55.5686
2015-03-05,35.9283,55.7529,55.372
2015-03-06,32.2719,55.4081,55.1094
2015-03-09,30.8407,55.0566,54.8427
2015-03-10,28.2565,54.756,54.5367
2015-03-11,27.5926,54.5145,54.2516
2015-03-12,29.0879,54.2606,54.0211
2015-03-13,27.9982,54.0316,53.7922
2015-03-16,34.6977,53.8241,53.6679
2015-03-17,32.2302,53.5782,53.5036
2015-03-18,44.6382,53.4632,53.5266
2015-03-19,38.3333,53.2793,53.4086
2015-03-20,39.0592,53.1234,53.3171
2015-03-23,43.926,53.0258,53.3118
2015-03-24,40.3755,52.9073,53.2316
2015-03-25,42.2536,52.8236,53.1903
2015-03-26,40.0935,52.7652,53.1096
2015-03-27,37.2809,52.6948,52.9782
2015-03-30,48.1355,52.7559,53.0347
2015-03-31,45.5278,52.7995,53.0313
2015-04-01,43.3595,52.8102,52.9835
2015-04-02,42.7104,52.8294,52.9287
2015-04-06,47.1316,52.8458,52.9503
2015-04-07,50.222,52.9202,53.0205
2015-04-08,42.8666,52.8307,52.9409
2015-04-09,45.8483,52.8414,52.9209
2015-04-10,50.1681,52.8868,52.9793
2015-04-13,49.1474,52.8828,53.0115
2015-04-14,54.9372,52.9768,53.1468
2015-04-15,60.3954,53.1202,53.3846
2015-04-16,58.5519,53.2721,53.5615
2015-04-17,54.4598,53.4214,53.6484
2015-04-20,55.7503,53.4931,53.7494
2015-04-21,53.8421,53.5768,53.8071
2015-04-22,56.4296,53.7105,53.9053
2015-04-23,56.7894,53.8548,53.997
2015-04-24,53.4054,53.9368,54.0291
2015-04-27,53.6143,53.9929,54.0603
2015-04-28,57.6523,54.1595,54.153
2015-04-29,58.0011,54.3029,54.2391
2015-04-30,54.5446,54.3836,54.2722
2015-05-01,61.8012,54.5399,54.424
2015-05-04,62.9211,54.6504,54.5771
2015-05-05,59.3194,54.674,54.6683
2015-05-06,56.399,54.6945,54.7123
2015-05-07,52.4897,54.7243,54.7015
2015-05-08,59.5955,54.8023,54.8076
2015-05-11,50.8712,54.8304,54.7766
2015-05-12,52.1059,54.8434,54.7698
2015-05-13,49.5362,54.8321,54.7253
2015-05-14,51.8171,54.8647,54.7211
2015-05-15,53.897,54.9126,54.7494
2015-05-18,50.7903,54.9028,54.732
2015-05-19,51.631,54.8962,54.7286
2015-05-20,52.5048,54.9182,54.7374
2015-05-21,53.027,54.8778,54.7518
2015-05-22,48.1133,54.7949,54.7064
2015-05-26,41.1501,54.6816,54.5689
2015-05-27,39.8753,54.5763,54.4296
2015-05-28,39.8753,54.4973,54.3089
2015-05-29,40.6746,54.3604,54.2119
2015-06-01,40.2267,54.2863,54.1219
2015-06-02,40.3278,54.2018,54.0448
2015-06-03,38.9787,54.1295,53.962
2015-06-04,34.2396,54.006,53.829
2015-06-05,34.9398,53.8681,53.7188
2015-06-08,41.3306,53.7782,53.6711
2015-06-09,39.3584,53.67,53.6071
2015-06-10,45.8512,53.5837,53.6044
2015-06-11,44.8658,53.4885,53.5921
2015-06-12,37.1909,53.3762,53.4917
2015-06-15,35.3643,53.303,53.3795
2015-06-16,44.7206,53.2836,53.3628
2015-06-17,45.1658,53.2666,53.3524
2015-06-18,51.4785,53.2792,53.4064
2015-06-19,49.2791,53.2828,53.4305
2015-06-22,48.9454,53.2841,53.4481
2015-06-23,48.0692,53.2895,53.4549
2015-06-24,44.7077,53.3102,53.4281
2015-06-25,39.052,53.2944,53.342
2015-06-26,38.5617,53.25,53.2615
2015-06-29,32.1109,53.1709,53.1046
2015-06-30,36.3037,53.0806,53.0004
2015-07-01,31.6988,52.9584,52.8405
2015-07-02,39.3809,52.9189,52.7665
2015-07-06,35.9329,52.8654,52.6512
2015-07-07,39.1318,52.7841,52.5798
2015-07-08,34.2559,52.6602,52.4425
2015-07-09,32.465,52.4859,52.2924
2015-07-10,38.2873,52.3516,52.2144
2015-07-13,40.0818,52.228,52.1635
2015-07-14,45.9241,52.14,52.1772
2015-07-15,43.6018,52.0537,52.1598
2015-07-16,44.8881,52.0079,52.1573
2015-07-17,42.7862,51.9518,52.1299
2015-07-20,37.4374,51.9041,52.035
2015-07-21,36.8537,51.835,51.9443
2015-07-22,38.2027,51.8089,51.8766
2015-07-23,34.2617,51.7191,51.7634
2015-07-24,28.4306,51.6027,51.5647
2015-07-27,25.7556,51.4406,51.3355
2015-07-28,49.8285,51.4635,51.4068
2015-07-29,53.1795,51.5327,51.524
2015-07-30,52.4366,51.5681,51.6146
2015-07-31,36.4203,51.4239,51.3745
2015-08-03,33.1231,51.1971,51.07
2015-08-04,30.7991,50.946,50.7315
2015-08-05,30.7991,50.6882,50.4381
2015-08-06,36.1682,50.4851,50.261
2015-08-07,32.4543,50.2637,50.0018
2015-08-10,42.1949,50.1329,49.9382
2015-08-11,40.4604,49.9726,49.8386
2015-08-12,46.3417,49.9003,49.8624
2015-08-13,45.8168,49.8757,49.8711
2015-08-14,44.6877,49.8684,49.8541
2015-08-17,46.6881,49.7351,49.8741
2015-08-18,43.1242,49.5327,49.8178
2015-08-19,37.2467,49.2604,49.6276
2015-08-20,32.5044,49.0835,49.3223
2015-08-21,27.0523,48.8476,48.8512
2015-08-24,21.5995,48.4972,48.1542
2015-08-25,21.5857,48.1462,47.5494
2015-08-26,37.7493,47.9258,47.3459
2015-08-27,45.281,47.8685,47.3685
2015-08-28,45.9404,47.735,47.4068
2015-08-31,46.4772,47.6329,47.4543
2015-09-01,38.7711,47.3287,47.228
2015-09-02,42.5071,47.0829,47.1292
2015-09-03,44.2897,46.8757,47.091
2015-09-04,41.0355,46.5896,46.9453
2015-09-08,44.4713,46.3901,46.9071
2015-09-09,40.7804,46.1983,46.747
2015-09-10,42.5601,46.1053,46.6522
2015-09-11,43.1616,46.1307,46.5845
2015-09-14,42.5965,46.3017,46.5089
2015-09-15,44.0557,46.4898,46.4747
2015-09-16,49.4422,46.5715,46.5669
2015-09-17,50.018,46.5538,46.6604
2015-09-18,44.0122,46.4454,46.5907
2015-09-21,46.7583,46.3615,46.5904
2015-09-22,44.6015,46.3914,46.5352
2015-09-23,43.1505,46.3493,46.4501
2015-09-24,45.0325,46.3012,46.4127
2015-09-25,47.2205,46.3361,46.4226
2015-09-28,44.8007,46.2953,46.3779
2015-09-29,46.5336,46.3393,46.3704
2015-09-30,52.5207,46.4223,46.4808
2015-10-01,51.2226,46.4844,46.5519
2015-10-02,58.2043,46.6381,46.7676
2015-10-05,61.256,46.8172,47.0332
2015-10-06,64.4978,46.98,47.3548
2015-10-07,67.9958,47.1949,47.7444
2015-10-08,70.0119,47.5282,48.1523
2015-10-09,65.8665,47.7944,48.4407
2015-10-12,65.9792,48.0918,48.694
2015-10-13,65.1683,48.4029,48.9017
2015-10-14,68.177,48.7398,49.1663
2015-10-15,71.6573,49.1139,49.5074
2015-10-16,73.979,49.5619,49.8876
2015-10-19,65.3847,49.9255,50.091
2015-10-20,64.5179,50.2193,50.2538
2015-10-21,61.1358,50.4982,50.3423
2015-10-22,68.7592,50.8161,50.6459
2015-10-23,68.9793,51.0958,50.9167
2015-10-26,60.0684,51.2468,51.0024
2015-10-27,59.4574,51.3325,51.0656
2015-10-28,63.1521,51.4345,51.2211
2015-10-29,62.8928,51.5692,51.3517
2015-10-30,64.4944,51.7252,51.508
2015-11-02,71.169,52.0027,51.8585
2015-11-03,74.3755,52.3061,52.2951
2015-11-04,69.7464,52.5101,52.5999
2015-11-05,63.9793,52.6157,52.765
2015-11-06,62.3654,52.7735,52.8793
2015-11-09,54.5623,52.8574,52.8269
2015-11-10,55.9019,52.9877,52.8156
2015-11-11,52.8401,52.9631,52.7435
2015-11-12,44.834,52.8333,52.4923
2015-11-13,40.8801,52.7234,52.1627
2015-11-16,50.8562,52.7474,52.1161
2015-11-17,47.932,52.6745,51.9955
2015-11-18,50.4767,52.6396,51.9576
2015-11-19,49.0213,52.5614,51.8872
2015-11-20,47.3182,52.3447,51.7826
2015-11-23,49.1462,52.0792,51.7337
2015-11-24,54.6765,51.9264,51.8281
2015-11-25,52.2663,51.7978,51.856
2015-11-27,52.1876,51.6837,51.8786
2015-11-30,53.7974,51.6704,51.9348
2015-12-01,54.6764,51.6493,52.0032
2015-12-02,45.2452,51.5546,51.8626
2015-12-03,41.4904,51.5089,51.6434
2015-12-04,43.4842,51.5437,51.4919
2015-12-07,37.2299,51.3561,51.1847
2015-12-08,32.0074,51.1123,50.7331
2015-12-09,36.4327,50.8785,50.4271
2015-12-10,36.6989,50.6676,50.1671
2015-12-11,33.318,50.4183,49.8264
2015-12-14,40.6849,50.2239,49.6755
2015-12-15,52.1407,50.1118,49.835
2015-12-16,51.2627,50.0157,49.9494
2015-12-17,47.5943,49.8661,49.9469
2015-12-18,45.5867,49.6657,49.8867
2015-12-21,45.5259,49.4539,49.8327
2015-12-22,47.0106,49.367,49.8193
2015-12-23,55.5146,49.4484,50.0246
2015-12-24,52.4456,49.4699,50.1291
2015-12-28,50.3876,49.5587,50.1692
2015-12-29,51.8365,49.7659,50.2399
2015-12-30,48.0579,49.8794,50.2114
2015-12-31,47.4898,49.9828,50.1731
2016-01-04,45.7078,50.1255,50.0981
2016-01-05,48.5104,50.2211,50.0894
2016-01-06,45.9924,50.1314,50.0264
2016-01-07,41.5604,49.9979,49.8659
2016-01-08,36.8155,49.8483,49.5953
2016-01-11,34.0936,49.684,49.2754
2016-01-12,41.167,49.5898,49.127
2016-01-13,43.1261,49.4983,49.0369
2016-01-14,55.4459,49.4493,49.2551
2016-01-15,50.2441,49.3693,49.3128
2016-01-19,46.6339,49.2622,49.2619
2016-01-20,38.5036,48.9887,48.9429
2016-01-21,41.6346,48.8052,48.745
2016-01-22,49.1238,48.7421,48.7843
2016-01-25,42.9066,48.5829,48.5973
2016-01-26,50.0556,48.5179,48.6675
2016-01-27,46.7852,48.4182,48.6079
2016-01-28,50.9465,48.453,48.7014
2016-01-29,52.9509,48.5975,48.8559
2016-02-01,49.0367,48.7165,48.8566
2016-02-02,45.1222,48.6886,48.712
2016-02-03,54.143,48.818,48.9189
2016-02-04,56.7971,48.8505,49.2135
2016-02-05,57.2901,48.9649,49.4901
2016-02-08,59.4432,49.1826,49.8221
2016-02-09,58.4154,49.5317,50.08
2016-02-10,56.2125,49.805,50.2405
2016-02-11,56.8132,49.9768,50.4012
2016-02-12,60.1781,50.3331,50.6637
2016-02-16,60.6172,50.5737,50.9076
2016-02-17,62.4477,50.9149,51.1862
2016-02-18,63.5017,51.1991,51.4664
2016-02-19,63.6239,51.4462,51.7135
2016-02-22,63.1233,51.7596,51.9182
2016-02-23,57.9455,52.0972,51.9957
2016-02-24,58.8542,52.2703,52.0878
2016-02-25,60.4107,52.4042,52.2099
2016-02-26,59.1325,52.5147,52.2933
2016-02-29,51.8603,52.502,52.2276
2016-03-01,55.978,52.5574,52.2682
2016-03-02,60.5451,52.712,52.4256
2016-03-03,59.1489,52.8413,52.5363
2016-03-04,58.6152,52.8994,52.6227
2016-03-07,65.2726,53.049,52.8845
2016-03-08,56.9521,53.0781,52.9538
2016-03-09,55.9861,53.0758,52.994
2016-03-10,55.0248,53.061,53.0099
2016-03-11,55.0625,53.0518,53.0245
2016-03-14,55.9393,53.1062,53.0562
2016-03-15,57.5995,53.1663,53.1189
2016-03-16,57.8083,53.206,53.1776
2016-03-17,62.6773,53.3144,53.3345
2016-03-18,63.0506,53.5014,53.479
2016-03-21,59.3429,53.6094,53.5543
2016-03-22,61.4476,53.675,53.6627
2016-03-23,59.0131,53.7373,53.7247
2016-03-24,60.0721,53.8153,53.7983
2016-03-28,61.1987,53.8043,53.8827
2016-03-29,62.6641,53.892,53.9826
2016-03-30,62.582,53.9898,54.0684
2016-03-31,55.3221,54.0549,54.0625
2016-04-01,51.0055,54.0905,54.0031
2016-04-04,52.2785,54.1251,53.9689
2016-04-05,46.1452,54.0969,53.8574
2016-04-06,53.0183,54.1173,53.8556
2016-04-07,47.4459,54.0374,53.7729
2016-04-08,52.2733,53.9917,53.7737
2016-04-11,52.8836,53.9778,53.7839
2016-04-12,58.2656,53.9885,53.8815
2016-04-13,60.5284,54.0383,54.0074
2016-04-14,63.2133,54.1052,54.1682
2016-04-15,59.8519,54.1399,54.268
2016-04-18,63.5295,54.1976,54.4242
2016-04-19,65.3444,54.2756,54.5967
2016-04-20,67.7181,54.4238,54.797
2016-04-21,67.6335,54.6006,54.9698
2016-04-22,70.5628,54.8023,55.1832
2016-04-25,68.7517,55.0387,55.351
2016-04-26,69.9957,55.2381,55.5223
2016-04-27,73.1772,55.5193,55.7423
2016-04-28,69.0899,55.7418,55.8958
2016-04-29,70.611,55.9763,56.0608
2016-05-02,73.3931,56.197,56.2667
2016-05-03,64.2422,56.3484,56.3572
2016-05-04,62.836,56.4643,56.4211
2016-05-05,63.3443,56.606,56.485
2016-05-06,65.7175,56.732,56.5809
2016-05-09,66.02,56.841,56.6692
2016-05-10,72.258,56.9882,56.8681
2016-05-11,68.1764,57.1161,57.0034
2016-05-12,71.6541,57.2498,57.1954
2016-05-13,62.9532,57.3458,57.274
2016-05-16,66.8581,57.4703,57.4212
2016-05-17,66.5261,57.5546,57.5454
2016-05-18,64.9631,57.6504,57.6373
2016-05-19,68.3449,57.7644,57.783
2016-05-20,65.0529,57.8276,57.8771
2016-05-23,63.8007,57.9313,57.9466
2016-05-24,64.172,58.0461,58.0128
2016-05-25,67.2241,58.1838,58.1215
2016-05-26,62.7368,58.2784,58.1757
2016-05-27,63.9208,58.3799,58.2409
2016-05-31,55.0417,58.3698,58.2115
2016-06-01,56.4881,58.3899,58.205
2016-06-02,50.8069,58.3368,58.1377
2016-06-03,49.5964,58.3233,58.0655
2016-06-06,56.3816,58.3126,58.0872
2016-06-07,63.7948,58.3675,58.2251
2016-06-08,64.1777,58.4346,58.3515
2016-06-09,63.0998,58.4606,58.4507
2016-06-10,57.1554,58.4718,58.4766
2016-06-13,60.6819,58.5179,58.5522
2016-06-14,59.3031,58.5533,58.6037
2016-06-15,56.9515,58.5486,58.6249
2016-06-16,63.1325,58.6147,58.7354
2016-06-17,58.8408,58.6478,58.7877
2016-06-20,61.118,58.7455,58.8678
2016-06-21,63.3559,58.8521,58.9729
2016-06-22,60.0857,58.9751,59.0326
2016-06-23,63.6242,59.1347,59.1392
2016-06-24,46.6037,59.1371,59.0221
2016-06-27,43.827,59.0509,58.8745
2016-06-28,54.9963,59.0565,58.9248
2016-06-29,61.2673,59.1399,59.1031
2016-06-30,65.5379,59.3149,59.3688
2016-07-01,65.8547,59.4662,59.6078
2016-07-05,60.9108,59.5868,59.7437
2016-07-06,64.641,59.7697,59.9544
2016-07-07,58.3122,59.8507,60.0388
2016-07-08,60.4525,59.982,60.1624
2016-07-11,61.7294,60.111,60.2999
2016-07-12,65.3755,60.2702,60.5112
2016-07-13,64.9355,60.4429,60.6883
2016-07-14,65.1878,60.5896,60.8478
2016-07-15,65.8309,60.8563,61.0008
2016-07-18,63.5983,61.1338,61.1074
2016-07-19,60.9992,61.2995,61.1693
2016-07-20,57.1205,61.3679,61.1761
2016-07-21,56.5468,61.3731,61.175
2016-07-22,57.4669,61.381,61.1879
2016-07-25,45.6832,61.3428,61.0418
2016-07-26,42.2312,61.2236,60.857
2016-07-27,39.2737,61.1282,60.643
2016-07-28,36.1514,60.9727,60.3957
2016-07-29,31.4161,60.7427,60.0729
2016-08-01,23.2935,60.3195,59.5245
2016-08-02,30.6657,59.9546,59.1518
2016-08-03,33.2985,59.6073,58.8679
2016-08-04,33.2683,59.2516,58.621
2016-08-05,33.7862,58.9136,58.4139
2016-08-08,40.2195,58.6399,58.324
2016-08-09,40.8801,58.3964,58.2556
2016-08-10,35.0417,58.0849,58.0626
2016-08-11,37.0088,57.7806,57.9224
2016-08-12,43.7016,57.6136,57.9
2016-08-15,43.5253,57.4759,57.877
2016-08-16,44.192,57.3722,57.8668
2016-08-17,45.3912,57.3105,57.8745
2016-08-18,50.2398,57.3446,57.9514
2016-08-19,44.3553,57.4704,57.9207
2016-08-22,45.5313,57.5501,57.9108
2016-08-23,44.1048,57.5963,57.8785
2016-08-24,46.1246,57.657,57.8768
2016-08-25,43.0009,57.6877,57.8263
2016-08-26,41.9626,57.6615,57.7658
2016-08-29,46.1626,57.657,57.7634
2016-08-30,44.2275,57.7091,57.7332
2016-08-31,41.9773,57.7288,57.6738
2016-09-01,40.2367,57.6814,57.596
2016-09-02,44.9861,57.6631,57.5794
2016-09-06,52.9672,57.6936,57.6658
2016-09-07,50.6944,57.6997,57.7118
2016-09-08,55.7171,57.7063,57.8226
2016-09-09,42.8819,57.6612,57.7249
2016-09-12,45.6284,57.6283,57.6798
2016-09-13,36.8161,57.5104,57.4583
2016-09-14,34.6995,57.3499,57.2128
2016-09-15,37.7331,57.2381,57.0422
2016-09-16,34.011,57.0859,56.8023
2016-09-19,33.3365,56.8976,56.5768
2016-09-20,29.3,56.6638,56.2684
2016-09-21,34.3439,56.4835,56.0676
2016-09-22,35.8991,56.3285,55.9147
2016-09-23,35.5589,56.1421,55.7743
2016-09-26,34.0532,55.8833,55.6184
2016-09-27,35.4126,55.6485,55.4991
2016-09-28,55.4996,55.5476,55.7165
2016-09-29,53.3514,55.5297,55.8663
2016-09-30,56.714,55.5293,56.0681
2016-10-03,55.5054,55.6157,56.2228
2016-10-04,51.4024,55.6932,56.2867
2016-10-05,54.7774,55.7833,56.4079
2016-10-06,54.9571,55.9247,56.5164
2016-10-07,53.2484,56.0613,56.5841
2016-10-10,60.7044,56.3384,56.7918
2016-10-11,56.6949,56.5469,56.9105
2016-10-12,53.3858,56.7154,56.9599
2016-10-13,50.4241,56.8615,56.9527
2016-10-14,50.3187,57.0249,56.9447
2016-10-17,50.3187,57.1799,56.9378
2016-10-18,51.6672,57.1738,56.952
2016-10-19,54.0054,57.2071,56.9994
2016-10-20,54.2437,57.2038,57.0439
2016-10-21,50.1177,57.1836,57.0308
2016-10-24,52.0484,57.2146,57.0448
2016-10-25,50.6648,57.2015,57.0404
2016-10-26,53.27,57.2038,57.0689
2016-10-27,51.9136,57.2123,57.0788
2016-10-28,38.5919,57.0404,56.8997
2016-10-31,32.47,56.8328,56.6166
2016-11-01,34.9806,56.6694,56.4001
2016-11-02,34.1519,56.5234,56.1949
2016-11-03,35.8699,56.3881,56.0356
2016-11-04,35.4431,56.2487,55.8895
2016-11-07,49.0736,56.1867,55.9278
2016-11-08,52.5727,56.1346,56.0144
2016-11-09,57.4653,56.1251,56.1726
2016-11-10,61.1396,56.1812,56.3804
2016-11-11,52.6851,56.1584,56.4385
2016-11-14,50.5574,56.1259,56.4544
2016-11-15,57.8041,56.1491,56.6043
2016-11-16,52.0913,56.1296,56.6396
2016-11-17,49.5294,56.1859,56.6243
2016-11-18,49.7851,56.3131,56.6153
2016-11-21,55.6425,56.4822,56.7146
2016-11-22,56.5006,56.6697,56.8175
2016-11-23,57.6159,56.8586,56.9278
2016-11-25,58.5692,57.0613,57.0412
2016-11-28,54.295,57.1449,57.0819
2016-11-29,50.7943,57.1728,57.0668
2016-11-30,57.9633,57.2226,57.1775
2016-12-01,57.5761,57.2316,57.2682
2016-12-02,56.2279,57.2965,57.329
2016-12-05,58.5286,57.4007,57.4207
2016-12-06,58.9511,57.4358,57.5072
2016-12-07,61.6343,57.5457,57.6273
2016-12-08,62.914,57.692,57.7535
2016-12-09,66.2151,57.8683,57.923
2016-12-12,73.5872,58.0809,58.2449
2016-12-13,77.8024,58.3604,58.6654
2016-12-14,64.0438,58.5338,58.853
2016-12-15,65.0748,58.7124,59.043
2016-12-16,66.0553,58.9355,59.2333
2016-12-19,61.2056,59.1496,59.3311
2016-12-20,61.246,59.2979,59.4167
2016-12-21,60.2347,59.4419,59.4776
2016-12-22,62.834,59.6234,59.5825
2016-12-23,61.657,59.7764,59.6593
2016-12-27,61.8494,59.9275,59.7295
2016-12-28,58.3048,60.0331,59.7504
2016-12-29,58.5887,60.1293,59.773
2016-12-30,57.8253,60.189,59.7847
2017-01-03,61.5977,60.1847,59.8504
2017-01-04,53.4285,60.0573,59.819
2017-01-05,44.8457,59.9611,59.6733
2017-01-06,44.5581,59.8479,59.5426
2017-01-09,37.0796,59.6518,59.3002
2017-01-10,32.5999,59.4391,58.992
2017-01-11,38.9021,59.2676,58.8027
2017-01-12,36.9166,59.081,58.5971
2017-01-13,36.9903,58.8668,58.4197
2017-01-17,44.0931,58.7081,58.3554
2017-01-18,39.027,58.4964,58.2041
2017-01-19,33.1417,58.2325,57.9359
2017-01-20,40.387,58.0213,57.806
2017-01-23,36.9655,57.7707,57.6122
2017-01-24,37.7068,57.4959,57.4547
2017-01-25,39.3082,57.2804,57.3404
2017-01-26,41.0067,57.1406,57.2643
2017-01-27,40.5833,56.999,57.1904
2017-01-30,37.5665,56.8957,57.0689
2017-01-31,33.5576,56.7991,56.8778
2017-02-01,30.1627,56.6158,56.6282
2017-02-02,34.0217,56.4789,56.4569
2017-02-03,34.7073,56.3457,56.3165
2017-02-06,33.7423,56.1539,56.1744
2017-02-07,31.5259,55.9876,56.0035
2017-02-08,29.4431,55.8692,55.8077
2017-02-09,32.6663,55.713,55.6701
2017-02-10,38.3912,55.6329,55.6115
2017-02-13,42.1315,55.5701,55.6036
2017-02-14,41.1232,55.4869,55.5807
2017-02-15,43.8563,55.4075,55.5911
2017-02-16,38.9333,55.2914,55.5235
2017-02-17,36.1865,55.1802,55.4166
2017-02-21,37.3328,55.1211,55.3356
2017-02-22,32.6664,55.0612,55.1798
2017-02-23,39.8369,55.0177,55.1205
2017-02-24,36.3992,54.9366,55.0067
2017-02-27,40.0598,54.8883,54.9491
2017-02-28,38.9064,54.855,54.8796
2017-03-01,50.7145,54.9287,54.9711
2017-03-02,52.3482,54.9985,55.0753
2017-03-03,47.2845,54.9956,55.0907
2017-03-06,49.5973,54.9875,55.137
2017-03-07,47.7087,54.9731,55.1495
2017-03-08,39.8537,54.8713,55.0274
2017-03-09,44.1103,54.8412,54.9787
2017-03-10,43.7973,54.834,54.9311
2017-03-13,42.7627,54.8115,54.8729
2017-03-14,40.4348,54.8144,54.7841
2017-03-15,47.6444,54.8249,54.7972
2017-03-16,48.1131,54.8723,54.8149
2017-03-17,47.6536,54.8942,54.8239
2017-03-20,47.6536,54.9268,54.8318
2017-03-21,46.4055,54.8699,54.8234
2017-03-22,45.8726,54.7962,54.8099
2017-03-23,46.8122,54.7676,54.8071
2017-03-24,41.8802,54.6911,54.7485
2017-03-27,42.0888,54.6304,54.6995
2017-03-28,48.016,54.6691,54.7096
2017-03-29,49.7072,54.6858,54.7345
2017-03-30,62.1004,54.7857,54.906
2017-03-31,49.0154,54.8139,54.9038
2017-04-03,49.4229,54.8656,54.9072
2017-04-04,51.5096,54.8833,54.937
2017-04-05,52.632,54.9052,54.9771
2017-04-06,55.928,54.9535,55.0546
2017-04-07,53.8272,54.9899,55.0995
2017-04-10,56.4353,55.052,55.1715
2017-04-11,53.867,55.1036,55.2079
2017-04-12,54.8588,55.1567,55.2511
2017-04-13,44.675,55.1787,55.1744
2017-04-17,43.9205,55.1945,55.098
2017-04-18,40.3815,55.1567,54.9845
2017-04-19,36.9899,55.0836,54.8362
2017-04-20,41.8719,54.955,54.7541
2017-04-21,39.8269,54.8919,54.6543
2017-04-24,43.7126,54.846,54.6054
2017-04-25,48.953,54.8154,54.6183
2017-04-26,46.473,54.7613,54.6
2017-04-27,45.4216,54.6777,54.5716
2017-04-28,48.8903,54.6246,54.5819
2017-05-01,52.321,54.5735,54.6274
2017-05-02,52.2289,54.5357,54.6659
2017-05-03,57.4687,54.5228,54.7573
2017-05-04,48.1865,54.5204,54.7419
2017-05-05,51.2277,54.5414,54.7625
2017-05-08,57.3938,54.6294,54.8579
2017-05-09,52.6178,54.7164,54.8889
2017-05-10,55.1801,54.7962,54.9488
2017-05-11,59.6658,54.9252,55.0637
2017-05-12,59.1196,55.0311,55.1579
2017-05-15,60.7325,55.1195,55.2621
2017-05-16,58.2572,55.2115,55.3298
2017-05-17,53.0421,55.2833,55.3381
2017-05-18,50.9376,55.3248,55.3237
2017-05-19,52.4611,55.3554,55.3274
2017-05-22,55.4412,55.4039,55.363
2017-05-23,57.7394,55.4352,55.42
2017-05-24,54.701,55.5033,55.4433
2017-05-25,49.4797,55.5271,55.4148
2017-05-26,47.665,55.4997,55.3721
2017-05-30,43.7749,55.4783,55.2946
2017-05-31,39.183,55.4103,55.1734
2017-06-01,41.39,55.3181,55.0863
2017-06-02,33.5282,55.1709,54.9028
2017-06-05,39.8819,55.0416,54.7995
2017-06-06,49.0943,54.9769,54.8083
2017-06-07,46.9613,54.9248,54.7888
2017-06-08,44.9292,54.8703,54.7458
2017-06-09,55.6826,54.8799,54.8446
2017-06-12,60.1251,54.9108,55.0022
2017-06-13,60.2858,54.9292,55.1416
2017-06-14,53.4064,54.9185,55.1822
2017-06-15,54.5975,54.9432,55.2345
2017-06-16,61.4655,55.0368,55.3906
2017-06-19,56.0467,55.1169,55.4601
2017-06-20,52.9479,55.2042,55.4799
2017-06-21,47.482,55.2399,55.4186
2017-06-22,45.3938,55.3162,55.3331
2017-06-23,48.9532,55.3881,55.3067
2017-06-26,46.6663,55.3895,55.2505
2017-06-27,45.8557,55.3992,55.1901
2017-06-28,48.9413,55.4431,55.1756
2017-06-29,43.6476,55.3741,55.0882
2017-06-30,43.8838,55.2679,55.0152
2017-07-03,53.4767,55.2264,55.0754
2017-07-05,45.786,55.1676,55.0149
2017-07-06,41.9882,55.0643,54.8967
2017-07-07,42.6895,54.9065,54.8033
2017-07-10,42.3586,54.781,54.7169
2017-07-11,45.6833,54.6985,54.6817
2017-07-12,48.3103,54.6753,54.6836
2017-07-13,48.385,54.67,54.6862
2017-07-14,50.7598,54.6541,54.7163
2017-07-17,47.5665,54.6358,54.7046
2017-07-18,45.6519,54.6112,54.6711
2017-07-19,47.8265,54.5783,54.6645
2017-07-20,47.9163,54.5861,54.6597
2017-07-21,42.1381,54.5566,54.5889
2017-07-24,40.3671,54.449,54.505
2017-07-25,44.3941,54.421,54.4683
2017-07-26,45.387,54.4331,54.4455
2017-07-27,49.8253,54.4625,54.4672
2017-07-28,40.3764,54.4355,54.3752
2017-07-31,44.4358,54.4085,54.3351
2017-08-01,45.6139,54.3704,54.3121
2017-08-02,49.4332,54.3525,54.3309
2017-08-03,48.495,54.3144,54.3372
